ID,NAME,0
cr00641,47246
cr00642,47348
cr00643,47396
cr00644,47444
cr00645,47504
cr00646,47597
cr00647,47688
cr00648,47767
cr00649,47871
cr00650,47962
cr00651,48058
cr00652,48136
cr00653,48211
cr00654,48255
cr00655,48297
cr00656,48397
cr00657,48453
cr00658,48519
cr00659,48596
cr00660,48675
cr00661,48754
cr00662,48847
cr00663,48893
cr00664,48992
cr00665,49042
cr00666,49124
cr00667,49189
cr00668,49285
cr00669,49333
cr00670,49370
cr00671,49471
cr00672,49553
cr00673,49623
cr00674,49725
cr00675,49826
cr00676,49918
cr00677,50025
cr00678,50115
cr00679,50197
cr00680,50305
cr00681,50358
cr00682,50423
cr00683,50468
cr00684,50552
cr00685,50595
cr00686,50673
cr00687,50771
cr00688,50874
cr00689,50925
cr00690,51017
cr00691,51114
cr00692,51220
cr00693,51274
cr00694,51311
cr00695,51342
cr00696,51450
cr00697,51553
cr00698,51643
cr00699,51676
cr00700,51777
cr00701,51810
cr00702,51912
cr00703,52016
cr00704,52106
cr00705,52202
cr00706,52300
cr00707,52380
cr00708,52483
cr00709,52564
cr00710,52605
cr00711,52648
cr00712,52679
cr00713,52747
cr00714,52792
cr00715,52843
cr00716,52890
cr00717,52967
cr00718,53055
cr00719,53124
cr00720,53215
cr00721,53283
cr00722,53384
cr00723,53464
cr00724,53538
cr00725,53643
cr00726,53707
cr00727,53764
cr00728,53838
cr00729,53934
cr00730,54057
cr00731,54155
cr00732,54250
cr00733,54354
cr00734,54417
cr00735,54492
cr00736,54579
cr00737,54684
cr00738,54750
cr00739,54828
cr00740,54906
cr00741,54966
cr00742,55055
cr00743,55090
cr00744,55127
cr00745,55227
cr00746,55284
cr00747,55331
cr00748,55384
cr00749,55466
cr00750,55534
cr00751,55619
cr00752,55721
cr00753,55780
cr00754,55851
cr00755,55900
cr00756,55983
cr00757,56081
cr00758,56176
cr00759,56217
cr00760,56309
cr00761,56398
cr00762,56499
cr00763,56554
cr00764,56659
cr00765,56767
cr00766,56833
cr00767,56914
cr00768,56963
cr00769,57044
cr00770,57126
cr00771,57236
cr00772,57339
cr00773,57442
cr00774,57527
cr00775,57608
cr00776,57688
cr00777,57767
cr00778,57823
cr00779,57911
cr00780,57998
cr00781,58031
cr00782,58131
cr00783,58236
cr00784,58273
cr00785,58326
cr00786,58425
cr00787,58526
cr00788,58608
cr00789,58651
cr00790,58748
cr00791,58851
cr00792,58956
cr00793,59037
cr00794,59136
cr00795,59206
cr00796,59285
cr00797,59363
cr00798,59412
cr00799,59469
cr00800,59552
cr00801,59628
cr00802,59730
cr00803,59771
cr00804,59848
cr00805,59895
cr00806,59940
cr00807,60036
cr00808,60112
cr00809,60188
cr00810,60256
cr00811,60318
cr00812,60366
cr00813,60395
cr00814,60517
cr00815,60576
cr00816,60607
cr00817,60681
cr00818,60761
cr00819,60854
cr00820,60953
cr00821,61010
cr00822,61111
cr00823,61204
cr00824,61253
cr00825,61339
cr00826,61443
cr00827,61549
cr00828,61635
cr00829,61722
cr00830,61824
cr00831,61935
cr00832,62035
cr00833,62139
cr00834,62186
cr00835,62231
cr00836,62339
cr00837,62443
cr00838,62541
cr00839,62622
cr00840,62673
cr00841,62766
cr00842,62840
cr00843,62926
cr00844,63023
cr00845,63116
cr00846,63211
cr00847,63319
cr00848,63360
cr00849,63446
cr00850,63540
cr00851,63618
cr00852,63659
cr00853,63762
cr00854,63833
cr00855,63941
cr00856,64043
cr00857,64111
cr00858,64233
cr00859,64346
cr00860,64429
cr00861,64526
cr00862,64640
cr00863,64753
cr00864,64832
cr00865,64912
cr00866,64947
cr00867,65047
cr00868,65137
cr00869,65186
cr00870,65223
cr00871,65320
cr00872,65393
cr00873,65495
cr00874,65613
cr00875,65728
cr00876,65832
cr00877,65877
cr00878,65944
cr00879,66050
cr00880,66127
cr00881,66227
cr00882,66313
cr00883,66360
cr00884,66478
cr00885,66528
cr00886,66608
cr00887,66671
cr00888,66778
cr00889,66871
cr00890,66979
cr00891,67081
cr00892,67110
cr00893,67185
cr00894,67252
cr00895,67315
cr00896,67429
cr00897,67498
cr00898,67531
cr00899,67594
cr00900,67665
cr00901,67763
cr00902,67835
cr00903,67946
cr00904,67988
cr00905,68088
cr00906,68194
cr00907,68303
cr00908,68346
cr00909,68428
cr00910,68473
cr00911,68555
cr00912,68652
cr00913,68709
cr00914,68809
cr00915,68848
cr00916,68944
cr00917,68991
cr00918,69051
cr00919,69150
cr00920,69232
cr00921,69327
cr00922,69385
cr00923,69462
cr00924,69549
cr00925,69609
cr00926,69691
cr00927,69740
cr00928,69813
cr00929,69901
cr00930,70004
cr00931,70106
cr00932,70167
cr00933,70210
cr00934,70287
cr00935,70374
cr00936,70425
cr00937,70523
cr00938,70627
cr00939,70710
cr00940,70805
cr00941,70868
cr00942,70952
cr00943,71031
cr00944,71084
cr00945,71192
cr00946,71299
cr00947,71337
cr00948,71443
cr00949,71527
cr00950,71630
cr00951,71710
cr00952,71763
cr00953,71825
cr00954,71862
cr00955,71923
cr00956,72007
cr00957,72090
cr00958,72172
cr00959,72253
cr00960,72350
cr00961,72439
cr00962,72478
cr00963,72521
cr00964,72562
cr00965,72656
cr00966,72737
cr00967,72828
cr00968,72917
cr00969,73002
cr00970,73107
cr00971,73207
cr00972,73254
cr00973,73311
cr00974,73412
cr00975,73483
cr00976,73522
cr00977,73635
cr00978,73719
cr00979,73820
cr00980,73865
cr00981,73969
cr00982,74072
cr00983,74135
cr00984,74217
cr00985,74325
cr00986,74364
cr00987,74464
cr00988,74560
cr00989,74615
cr00990,74698
cr00991,74802
cr00992,74891
cr00993,74972
cr00994,75065
cr00995,75140
cr00996,75237
cr00997,75315
cr00998,75360
cr00999,75408
cr01000,75453
cr01001,75504
cr01002,75604
cr01003,75663
cr01004,75722
cr01005,75769
cr01006,75843
cr01007,75931
cr01008,76010
cr01009,76066
cr01010,76124
cr01011,76173
cr01012,76251
cr01013,76360
cr01014,76462
cr01015,76553
cr01016,76658
cr01017,76695
cr01018,76796
cr01019,76868
cr01020,76977
cr01021,77068
cr01022,77166
cr01023,77264
cr01024,77342
cr01025,77421
cr01026,77522
cr01027,77567
cr01028,77647
cr01029,77696
cr01030,77800
cr01031,77899
cr01032,77963
cr01033,78000
cr01034,78052
cr01035,78146
cr01036,78249
cr01037,78313
cr01038,78368
cr01039,78495
cr01040,78592
cr01041,78679
cr01042,78760
cr01043,78869
cr01044,78951
cr01045,79053
cr01046,79165
cr01047,79250
cr01048,79320
cr01049,79404
cr01050,79489
cr01051,79561
cr01052,79600
cr01053,79633
cr01054,79719
cr01055,79776
cr01056,79860
cr01057,79905
cr01058,80008
cr01059,80095
cr01060,80217
cr01061,80271
cr01062,80357
cr01063,80489
cr01064,80578
cr01065,80684
cr01066,80771
cr01067,80834
cr01068,80889
cr01069,80959
cr01070,81006
cr01071,81059
cr01072,81142
cr01073,81200
cr01074,81279
cr01075,81332
cr01076,81412
cr01077,81451
cr01078,81492
cr01079,81590
cr01080,81697
cr01081,81772
cr01082,81881
cr01083,81955
cr01084,82018
cr01085,82118
cr01086,82190
cr01087,82225
cr01088,82322
cr01089,82423
cr01090,82525
cr01091,82576
cr01092,82676
cr01093,82772
cr01094,82867
cr01095,82947
cr01096,83059
cr01097,83129
cr01098,83164
cr01099,83249
cr01100,83315
cr01101,83400
cr01102,83488
cr01103,83566
cr01104,83641
cr01105,83686
cr01106,83787
cr01107,83868
cr01108,83915
cr01109,84012
cr01110,84095
cr01111,84146
cr01112,84201
cr01113,84292
cr01114,84325
cr01115,84401
cr01116,84455
cr01117,84521
cr01118,84586
cr01119,84634
cr01120,84675
cr01121,84718
cr01122,84749
cr01123,84819
cr01124,84878
cr01125,84960
cr01126,85036
cr01127,85147
cr01128,85219
cr01129,85297
cr01130,85371
cr01131,85447
cr01132,85562
cr01133,85664
cr01134,85713
cr01135,85782
cr01136,85841
cr01137,85899
cr01138,85952
cr01139,86004
cr01140,86086
cr01141,86170
cr01142,86269
cr01143,86372
cr01144,86477
cr01145,86577
cr01146,86606
cr01147,86673
cr01148,86738
cr01149,86779
cr01150,86834
cr01151,86889
cr01152,86947
cr01153,87000
cr01154,87045
cr01155,87141
cr01156,87233
cr01157,87276
cr01158,87364
cr01159,87475
cr01160,87558
cr01161,87653
cr01162,87741
cr01163,87817
cr01164,87916
cr01165,87963
cr01166,88055
cr01167,88158
cr01168,88207
cr01169,88319
cr01170,88370
cr01171,88452
cr01172,88546
cr01173,88644
cr01174,88685
cr01175,88789
cr01176,88888
cr01177,88989
cr01178,89075
cr01179,89174
cr01180,89256
cr01181,89341
cr01182,89439
cr01183,89538
cr01184,89612
cr01185,89701
cr01186,89801
cr01187,89864
cr01188,89903
cr01189,89964
cr01190,90057
cr01191,90156
cr01192,90223
cr01193,90297
cr01194,90382
cr01195,90436
cr01196,90477
cr01197,90580
cr01198,90679
cr01199,90736
cr01200,90810
cr01201,90904
cr01202,90955
cr01203,90998
cr01204,91041
cr01205,91084
cr01206,91141
cr01207,91225
cr01208,91315
cr01209,91374
cr01210,91440
cr01211,91529
cr01212,91616
cr01213,91723
cr01214,91772
cr01215,91876
cr01216,91965
cr01217,92010
cr01218,92108
cr01219,92174
cr01220,92260
cr01221,92301
cr01222,92375
cr01223,92485
cr01224,92610
cr01225,92689
cr01226,92762
cr01227,92811
cr01228,92919
cr01229,93028
cr01230,93119
cr01231,93184
cr01232,93250
cr01233,93287
cr01234,93324
cr01235,93369
cr01236,93469
cr01237,93539
cr01238,93594
cr01239,93676
cr01240,93748
cr01241,93823
cr01242,93929
cr01243,94026
cr01244,94102
cr01245,94186
cr01246,94274
cr01247,94347
cr01248,94420
cr01249,94513
cr01250,94574
cr01251,94641
cr01252,94731
cr01253,94843
cr01254,94936
cr01255,95010
cr01256,95102
cr01257,95189
cr01258,95238
cr01259,95291
cr01260,95387
cr01261,95441
cr01262,95542
cr01263,95585
cr01264,95632
cr01265,95725
cr01266,95808
cr01267,95887
cr01268,95975
cr01269,96020
cr01270,96118
cr01271,96176
cr01272,96285
cr01273,96382
cr01274,96475
cr01275,96576
cr01276,96673
cr01277,96772
cr01278,96872
cr01279,96971
cr01280,97076
cr01281,97114
cr01282,97158
cr01283,97265
cr01284,97358
cr01285,97452
cr01286,97538
cr01287,97627
cr01288,97729
cr01289,97767
cr01290,97815
cr01291,97906
cr01292,97970
cr01293,98065
cr01294,98132
cr01295,98219
cr01296,98267
cr01297,98330
cr01298,98383
cr01299,98442
cr01300,98515
cr01301,98604
cr01302,98637
cr01303,98737
cr01304,98802
cr01305,98872
cr01306,98970
cr01307,99019
cr01308,99062
cr01309,99138
cr01310,99206
cr01311,99291
cr01312,99387
cr01313,99422
cr01314,99526
cr01315,99631
cr01316,99674
cr01317,99778
cr01318,99859
cr01319,99902
cr01320,99963
cr01321,100000
cr01322,100052
cr01323,100138
cr01324,100218
cr01325,100261
cr01326,100363
cr01327,100460
cr01328,100558
cr01329,100649
cr01330,100732
cr01331,100823
cr01332,100870
cr01333,100905
cr01334,101000
cr01335,101099
cr01336,101185
cr01337,101265
cr01338,101317
cr01339,101418
cr01340,101533
cr01341,101634
cr01342,101732
cr01343,101830
cr01344,101916
cr01345,102011
cr01346,102108
cr01347,102150
cr01348,102198
cr01349,102246
cr01350,102352
cr01351,102451
cr01352,102561
cr01353,102669
cr01354,102772
cr01355,102826
cr01356,102912
cr01357,103019
cr01358,103099
cr01359,103196
cr01360,103287
cr01361,103384
cr01362,103487
cr01363,103591
cr01364,103676
cr01365,103775
cr01366,103875
cr01367,103944
cr01368,104023
cr01369,104058
cr01370,104160
cr01371,104252
cr01372,104299
cr01373,104391
cr01374,104457
cr01375,104524
cr01376,104579
cr01377,104699
cr01378,104819
cr01379,104899
cr01380,104993
cr01381,105068
cr01382,105125
cr01383,105202
cr01384,105237
cr01385,105338
cr01386,105415
cr01387,105518
cr01388,105599
cr01389,105658
cr01390,105699
cr01391,105779
cr01392,105820
cr01393,105861
cr01394,105912
cr01395,105978
cr01396,106023
cr01397,106109
cr01398,106178
cr01399,106257
cr01400,106302
cr01401,106349
cr01402,106418
cr01403,106472
cr01404,106575
cr01405,106665
cr01406,106721
cr01407,106828
cr01408,106925
cr01409,107028
cr01410,107092
cr01411,107129
cr01412,107224
cr01413,107284
cr01414,107386
cr01415,107475
cr01416,107546
cr01417,107633
cr01418,107666
cr01419,107699
cr01420,107742
cr01421,107831
cr01422,107911
cr01423,108009
cr01424,108104
cr01425,108161
cr01426,108222
cr01427,108322
cr01428,108363
cr01429,108417
cr01430,108529
cr01431,108627
cr01432,108699
cr01433,108730
cr01434,108761
cr01435,108798
cr01436,108829
cr01437,108923
cr01438,109019
cr01439,109101
cr01440,109184
cr01441,109288
cr01442,109373
cr01443,109478
cr01444,109573
cr01445,109659
cr01446,109741
cr01447,109826
cr01448,109871
cr01449,109920
cr01450,110014
cr01451,110114
cr01452,110199
cr01453,110290
cr01454,110388
cr01455,110483
cr01456,110544
cr01457,110611
cr01458,110656
cr01459,110707
cr01460,110780
cr01461,110809
cr01462,110887
cr01463,110922
cr01464,110976
cr01465,111045
cr01466,111100
cr01467,111186
cr01468,111261
cr01469,111358
cr01470,111463
cr01471,111564
cr01472,111643
cr01473,111726
cr01474,111801
cr01475,111850
cr01476,111929
cr01477,111996
cr01478,112079
cr01479,112164
cr01480,112271
cr01481,112363
cr01482,112443
cr01483,112528
cr01484,112617
cr01485,112724
cr01486,112815
cr01487,112923
cr01488,113023
cr01489,113115
cr01490,113182
cr01491,113262
cr01492,113301
cr01493,113379
cr01494,113431
cr01495,113498
cr01496,113539
cr01497,113602
cr01498,113687
cr01499,113779
cr01500,113826
cr01501,113909
cr01502,114005
cr01503,114078
cr01504,114185
cr01505,114282
cr01506,114352
cr01507,114484
cr01508,114547
cr01509,114654
cr01510,114738
cr01511,114808
cr01512,114845
cr01513,114882
cr01514,114988
cr01515,115091
cr01516,115207
cr01517,115270
cr01518,115343
cr01519,115441
cr01520,115490
cr01521,115563
cr01522,115644
cr01523,115695
cr01524,115761
cr01525,115847
cr01526,115944
cr01527,116054
cr01528,116103
cr01529,116154
cr01530,116226
cr01531,116281
cr01532,116318
cr01533,116404
cr01534,116511
cr01535,116602
cr01536,116689
cr01537,116734
cr01538,116767
cr01539,116800
cr01540,116833
cr01541,116904
cr01542,117016
cr01543,117105
cr01544,117155
cr01545,117188
cr01546,117237
cr01547,117274
cr01548,117311
cr01549,117391
cr01550,117449
cr01551,117516
cr01552,117597
cr01553,117662
cr01554,117757
cr01555,117844
cr01556,117918
cr01557,117978
cr01558,118055
cr01559,118096
cr01560,118185
cr01561,118276
cr01562,118321
cr01563,118420
cr01564,118455
cr01565,118544
cr01566,118639
cr01567,118674
cr01568,118709
cr01569,118797
cr01570,118897
cr01571,118996
cr01572,119113
cr01573,119219
cr01574,119303
cr01575,119340
cr01576,119435
cr01577,119503
cr01578,119540
cr01579,119639
cr01580,119684
cr01581,119762
cr01582,119829
cr01583,119860
cr01584,119936
cr01585,120043
cr01586,120095
cr01587,120152
cr01588,120223
cr01589,120289
cr01590,120371
cr01591,120467
cr01592,120500
cr01593,120529
cr01594,120558
cr01595,120595
cr01596,120660
cr01597,120766
cr01598,120819
cr01599,120922
cr01600,120999
cr01601,121083
cr01602,121187
cr01603,121292
cr01604,121367
cr01605,121456
cr01606,121503
cr01607,121591
cr01608,121644
cr01609,121706
cr01610,121815
cr01611,121922
cr01612,121993
cr01613,122082
cr01614,122139
cr01615,122184
cr01616,122223
cr01617,122316
cr01618,122403
cr01619,122472
cr01620,122580
cr01621,122682
cr01622,122799
cr01623,122842
cr01624,122928
cr01625,122997
cr01626,123096
cr01627,123167
cr01628,123263
cr01629,123355
cr01630,123424
cr01631,123500
cr01632,123570
cr01633,123651
cr01634,123728
cr01635,123791
cr01636,123876
cr01637,123987
cr01638,124044
cr01639,124120
cr01640,124200
cr01641,124275
cr01642,124350
cr01643,124415
cr01644,124528
cr01645,124573
cr01646,124641
cr01647,124706
cr01648,124807
cr01649,124858
cr01650,124909
cr01651,125005
cr01652,125097
cr01653,125179
cr01654,125285
cr01655,125396
cr01656,125487
cr01657,125530
cr01658,125575
cr01659,125604
cr01660,125705
cr01661,125809
cr01662,125872
cr01663,125943
cr01664,125990
cr01665,126037
cr01666,126082
cr01667,126146
cr01668,126189
cr01669,126241
cr01670,126331
cr01671,126420
cr01672,126516
cr01673,126588
cr01674,126633
cr01675,126714
cr01676,126765
cr01677,126876
cr01678,126958
cr01679,127003
cr01680,127069
cr01681,127106
cr01682,127216
cr01683,127325
cr01684,127430
cr01685,127537
cr01686,127600
cr01687,127677
cr01688,127756
cr01689,127805
cr01690,127863
cr01691,127911
cr01692,127991
cr01693,128076
cr01694,128159
cr01695,128242
cr01696,128285
cr01697,128375
cr01698,128475
cr01699,128558
cr01700,128595
cr01701,128695
cr01702,128728
cr01703,128826
cr01704,128899
cr01705,128936
cr01706,129025
cr01707,129115
cr01708,129210
cr01709,129276
cr01710,129345
cr01711,129433
cr01712,129482
cr01713,129588
cr01714,129680
cr01715,129774
cr01716,129848
cr01717,129942
cr01718,130058
cr01719,130141
cr01720,130238
cr01721,130336
cr01722,130429
cr01723,130527
cr01724,130590
cr01725,130676
cr01726,130782
cr01727,130821
cr01728,130917
cr01729,131009
cr01730,131064
cr01731,131149
cr01732,131226
cr01733,131304
cr01734,131384
cr01735,131447
cr01736,131496
cr01737,131548
cr01738,131627
cr01739,131683
cr01740,131759
cr01741,131857
cr01742,131914
cr01743,131985
cr01744,132032
cr01745,132088
cr01746,132161
cr01747,132233
cr01748,132329
cr01749,132413
